/api/admin/account-lookup | plain | DELETE | admin-spa = deny
/api/namespaces/{name} | unowned-name | POST | empty-sub = deny
/api/namespaces/{name} | unowned-name | POST | github-oidc = allow
/api/namespaces/{name} | unowned-name | POST | oauth2-proxy = deny
/api/namespaces/{name} | unowned-name | POST | per-key-other-ns = deny
/api/namespaces/{name} | unowned-name | POST | per-key-owned-ns = deny
/api/namespaces/{name} | unowned-name | POST | spa = allow
/api/namespaces/{name} | unowned-name | POST | user-key = allow
/api/namespaces/{name} | unowned-name | POST | user-key-verified = allow
/api/namespaces/{name} | unowned-name | QUERY | admin-spa = allow
/api/namespaces/{name} | unowned-name | QUERY | cua-cli = allow
/api/namespaces/{name} | unowned-name | QUERY | dcr-client = deny
/api/namespaces/{name} | unowned-name | QUERY | empty-sub = deny
/api/namespaces/{name} | unowned-name | QUERY | github-oidc = allow
/api/namespaces/{name} | unowned-name | QUERY | oauth2-proxy = deny
/api/namespaces/{name} | unowned-name | QUERY | per-key-other-ns = deny
/api/namespaces/{name} | unowned-name | QUERY | per-key-owned-ns = deny
/api/namespaces/{name} | unowned-name | QUERY | spa = allow
/api/namespaces/{name} | unowned-name | QUERY | user-key = allow
/api/namespaces/{name} | unowned-name | QUERY | user-key-verified = allow
/api/namespaces/{name} | unreachable-name | DELETE | admin-spa = allow
/api/namespaces/{name} | unreachable-name | DELETE | cua-cli = allow
/api/namespaces/{name} | unreachable-name | DELETE | dcr-client = deny
/api/namespaces/{name} | unreachable-name | DELETE | empty-sub = deny
/api/namespaces/{name} | unreachable-name | DELETE | github-oidc = allow
/api/namespaces/{name} | unreachable-name | DELETE | oauth2-proxy = deny
/api/namespaces/{name} | unreachable-name | DELETE | per-key-other-ns = deny
/api/namespaces/{name} | unreachable-name | DELETE | per-key-owned-ns = deny
/api/namespaces/{name} | unreachable-name | DELETE | spa = allow
/api/namespaces/{name} | unreachable-name | DELETE | user-key = allow
/api/namespaces/{name} | unreachable-name | DELETE | user-key-verified = allow
/api/namespaces/{name} | unreachable-name | GET | admin-spa = error
/api/namespaces/{name} | unreachable-name | GET | cua-cli = error
/api/namespaces/{name} | unreachable-name | GET | dcr-client = deny
/api/namespaces/{name} | unreachable-name | GET | empty-sub = deny
/api/namespaces/{name} | unreachable-name | GET | github-oidc = deny
/api/namespaces/{name} | unreachable-name | GET | oauth2-proxy = deny
/api/namespaces/{name} | unreachable-name | GET | per-key-other-ns = deny
/api/namespaces/{name} | unreachable-name | GET | per-key-owned-ns = deny
/api/namespaces/{name} | unreachable-name | GET | spa = error
/api/namespaces/{name} | unreachable-name | GET | user-key = error
/api/namespaces/{name} | unreachable-name | GET | user-key-verified = error
/api/namespaces/{name} | unreachable-name | PATCH | admin-spa = allow
/api/namespaces/{name} | unreachable-name | PATCH | cua-cli = allow
/api/namespaces/{name} | unreachable-name | PATCH | dcr-client = deny
/api/namespaces/{name} | unreachable-name | PATCH | empty-sub = deny
/api/namespaces/{name} | unreachable-name | PATCH | github-oidc = allow
/api/namespaces/{name} | unreachable-name | PATCH | oauth2-proxy = deny
/api/namespaces/{name} | unreachable-name | PATCH | per-key-other-ns = deny
/api/namespaces/{name} | unreachable-name | PATCH | per-key-owned-ns = deny
/api/namespaces/{name} | unreachable-name | PATCH | spa = allow
/api/namespaces/{name} | unreachable-name | PATCH | user-key = allow
/api/namespaces/{name} | unreachable-name | PATCH | user-key-verified = allow
/api/namespaces/{name} | unreachable-name | POST | admin-spa = allow
/api/namespaces/{name} | unreachable-name | POST | cua-cli = allow
/api/namespaces/{name} | unreachable-name | POST | dcr-client = deny
/api/namespaces/{name} | unreachable-name | POST | empty-sub = deny
/api/namespaces/{name} | unreachable-name | POST | github-oidc = allow
/api/namespaces/{name} | unreachable-name | POST | oauth2-proxy = deny
/api/namespaces/{name} | unreachable-name | POST | per-key-other-ns = deny
/api/namespaces/{name} | unreachable-name | POST | per-key-owned-ns = deny
/api/namespaces/{name} | unreachable-name | POST | spa = allow
/api/namespaces/{name} | unreachable-name | POST | user-key = allow
/api/namespaces/{name} | unreachable-name | POST | user-key-verified = allow
/api/namespaces/{name} | unreachable-name | QUERY | admin-spa = allow
/api/namespaces/{name} | unreachable-name | QUERY | cua-cli = allow
/api/namespaces/{name} | unreachable-name | QUERY | dcr-client = deny
/api/namespaces/{name} | unreachable-name | QUERY | empty-sub = deny
/api/namespaces/{name} | unreachable-name | QUERY | github-oidc = allow
/api/namespaces/{name} | unreachable-name | QUERY | oauth2-proxy = deny
/api/namespaces/{name} | unreachable-name | QUERY | per-key-other-ns = deny
/api/namespaces/{name} | unreachable-name | QUERY | per-key-owned-ns = deny
/api/namespaces/{name} | unreachable-name | QUERY | spa = allow
/api/namespaces/{name} | unreachable-name | QUERY | user-key = allow
/api/namespaces/{name} | unreachable-name | QUERY | user-key-verified = allow
/api/signed-service-urls/{namespace} | empty-ns | DELETE | admin-spa = deny
/api/signed-service-urls/{namespace} | empty-ns | DELETE | cua-cli = deny
/api/signed-service-urls/{namespace} | empty-ns | DELETE | dcr-client = deny
/api/signed-service-urls/{namespace} | empty-ns | DELETE | empty-sub = deny
/api/signed-service-urls/{namespace} | empty-ns | DELETE | github-oidc = deny
/api/signed-service-urls/{namespace} | empty-ns | DELETE | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | empty-ns | DELETE | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | empty-ns | DELETE | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | empty-ns | DELETE | spa = deny
/api/signed-service-urls/{namespace} | empty-ns | DELETE | user-key = deny
/api/signed-service-urls/{namespace} | empty-ns | DELETE | user-key-verified = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | admin-spa = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | cua-cli = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | dcr-client = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | empty-sub = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | github-oidc = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | spa = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | user-key = deny
/api/signed-service-urls/{namespace} | empty-ns | GET | user-key-verified = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | admin-spa = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | cua-cli = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | dcr-client = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | empty-sub = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | github-oidc = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | spa = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | user-key = deny
/api/signed-service-urls/{namespace} | empty-ns | PATCH | user-key-verified = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | admin-spa = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | cua-cli = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | dcr-client = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | empty-sub = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | github-oidc = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | spa = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | user-key = deny
/api/signed-service-urls/{namespace} | empty-ns | POST | user-key-verified = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | admin-spa = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | cua-cli = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | dcr-client = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | empty-sub = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | github-oidc = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | spa = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | user-key = deny
/api/signed-service-urls/{namespace} | empty-ns | QUERY | user-key-verified = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | admin-spa = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | cua-cli = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | dcr-client = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | empty-sub = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | github-oidc = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | spa = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | user-key = deny
/api/signed-service-urls/{namespace} | invalid-ns | DELETE | user-key-verified = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | admin-spa = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | cua-cli = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | dcr-client = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | empty-sub = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | github-oidc = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | spa = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | user-key = deny
/api/signed-service-urls/{namespace} | invalid-ns | GET | user-key-verified = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | admin-spa = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | cua-cli = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | dcr-client = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | empty-sub = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | github-oidc = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | spa = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | user-key = deny
/api/signed-service-urls/{namespace} | invalid-ns | PATCH | user-key-verified = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | admin-spa = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | cua-cli = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | dcr-client = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | empty-sub = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | github-oidc = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | spa = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | user-key = deny
/api/signed-service-urls/{namespace} | invalid-ns | POST | user-key-verified = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | admin-spa = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | cua-cli = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | dcr-client = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | empty-sub = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | github-oidc = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | spa = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | user-key = deny
/api/signed-service-urls/{namespace} | invalid-ns | QUERY | user-key-verified = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | admin-spa = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | cua-cli = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | dcr-client = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | empty-sub = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | github-oidc = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | spa = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | user-key = deny
/api/signed-service-urls/{namespace} | other-ns | DELETE | user-key-verified = deny
/api/signed-service-urls/{namespace} | other-ns | GET | admin-spa = deny
/api/signed-service-urls/{namespace} | other-ns | GET | cua-cli = deny
/api/signed-service-urls/{namespace} | other-ns | GET | dcr-client = deny
/api/signed-service-urls/{namespace} | other-ns | GET | empty-sub = deny
/api/signed-service-urls/{namespace} | other-ns | GET | github-oidc = deny
/api/signed-service-urls/{namespace} | other-ns | GET | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | other-ns | GET | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | other-ns | GET | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | other-ns | GET | spa = deny
/api/signed-service-urls/{namespace} | other-ns | GET | user-key = deny
/api/signed-service-urls/{namespace} | other-ns | GET | user-key-verified = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | admin-spa = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | cua-cli = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | dcr-client = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | empty-sub = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | github-oidc = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | spa = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | user-key = deny
/api/signed-service-urls/{namespace} | other-ns | PATCH | user-key-verified = deny
/api/signed-service-urls/{namespace} | other-ns | POST | admin-spa = deny
/api/signed-service-urls/{namespace} | other-ns | POST | cua-cli = deny
/api/signed-service-urls/{namespace} | other-ns | POST | dcr-client = deny
/api/signed-service-urls/{namespace} | other-ns | POST | empty-sub = deny
/api/signed-service-urls/{namespace} | other-ns | POST | github-oidc = deny
/api/signed-service-urls/{namespace} | other-ns | POST | oauth2-proxy = deny
/api/signed-service-urls/{namespace} | other-ns | POST | per-key-other-ns = deny
/api/signed-service-urls/{namespace} | other-ns | POST | per-key-owned-ns = deny
/api/signed-service-urls/{namespace} | other-ns | POST | spa = deny
